word	inc	dif	nrd	skt	vis	phy	obj	com	spl	grp	edu	nym	ngc	nbc	mean	mean_mode	mode_mode	min	max	last5	last10	last20	type	gsc	lib_i	x0	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	x116	x117	x118	x119	x120	x121	x122	x123	x124	x125	x126	x127	x128	x129	x130	x131	x132	x133	x134	x135	x136	x137	x138	x139	x140	x141	x142	x143	x144	x145	x146	x147	x148	x149	x150	x151	x152	x153	x154	x155	x156	x157	x158	x159	x160	x161	x162	x163	x164	x165	x166	x167	x168	x169	x170	x171	x172	x173	x174	x175	x176	x177	x178	x179	x180	x181	x182	x183	x184	x185	x186	x187	x188	x189	x190	x191	x192	x193	x194	x195	x196	x197	x198	x199	x200	x201	x202	x203	x204	x205	x206	x207	x208	x209	x210	x211	x212	x213	x214	x215	x216	x217	x218	x219	x220	x221	x222	x223	x224	x225	x226	x227	x228	x229	x230	x231	x232	x233	x234	x235	x236	x237	x238	x239	x240	x241	x242	x243	x244	x245	x246	x247	x248	x249	x250	x251	x252	x253	x254	x255	x256	x257	x258	x259	x260	x261	x262	x263	x264	x265	x266	x267	x268	x269	x270	x271	x272	x273	x274	x275	x276	x277	x278	x279	x280	x281	x282	x283	x284	x285	x286	x287	x288	x289	x290	x291	x292	x293	x294	x295	x296	x297	x298	x299
hype	10.0	5.0	4.0	6.0	3.0	0.0	1.0	8.0	1.0	0.0	5.0	1.0	901430.0	490065.0	2001.889	2011.946	2012.0	1624.0	2019.0	130712.0	296420.0	601386.0	NOUN	184000000	12429	-0.76076	0.1126	0.31294	-0.15811	-0.17129	0.31733	0.14567	-0.16510999999999998	0.27849	1.4504	0.098214	-0.40776	0.12262	0.11952	-0.10017000000000001	-0.41558	0.29299000000000003	-0.12130999999999999	-0.12237999999999999	0.19249000000000002	-0.10028	0.018815000000000002	-0.0010770999999999999	0.11297	-0.098143	-0.15581	-0.50825	0.25077	-0.042068	-0.19873	0.16701	-0.15438	-0.47147	0.14335	0.29334	0.39834	0.21741	0.62838	0.10189	0.15875999999999998	-0.16964	-0.16576	-0.33166999999999996	0.18356	-0.029606	-0.014478	0.11695	0.26447	-0.34656	-0.056034	-0.19567	0.05134299999999999	-0.22929000000000002	-0.14937999999999999	-0.048534	-0.061848	0.45863999999999994	-0.22901999999999997	-0.077723	-0.25731	-0.025751999999999997	-0.06118	0.24042	-0.28334000000000004	0.10565999999999999	-0.16977	0.035602999999999996	-0.5595	-0.34574	-0.25961	-0.082475	-0.33158000000000004	0.062739	0.12245999999999999	-0.20859	-0.06829500000000001	0.024586	0.4413	0.03419	0.3803	0.28658	-0.12154000000000001	-0.20371	0.27626	-0.022484999999999998	0.28478000000000003	-0.4629	-0.15314	-0.22612	0.057782000000000014	0.17436	-0.79982	-0.79661	0.4340600000000001	-0.15398	0.06348200000000001	-0.62978	0.080576	-0.26072	0.38952	-0.1743	-0.37789	-0.39594	-0.49208999999999997	0.58826	-1.1017	-0.036558	-0.13057	-0.045137000000000004	-0.026451	-0.062421000000000004	-0.77533	0.3219	0.0027052	-0.074419	0.30835999999999997	-0.6371	-0.25853000000000004	0.20665	-0.044851999999999996	-0.05857200000000001	0.5156	-0.6239899999999999	-0.16953	0.25632	-0.15043	-0.15780999999999998	-0.47658	-0.054955	-0.4013	-0.10329	-0.28418000000000004	0.32643	-0.1375	0.19388	-0.21138	-0.074647	-0.092811	-0.12072999999999999	-0.31488	-2.0396	0.23142	0.29512	-0.014754	0.0015585	-0.70317	0.070329	0.60777	0.36011	-0.086966	0.39516	-0.15835	0.8923200000000001	-0.06036900000000001	-0.28221999999999997	-0.27211	0.049958999999999996	-0.45635	-0.13096	0.23421	-0.06351	0.40972	-0.21447	-0.069119	-0.43043000000000003	0.10469	-0.0069241	0.20831	-0.16769	-0.67782	0.037216	-0.40274	-0.27639	-0.36346999999999996	0.13147999999999999	0.088602	-0.17968	-0.13732	0.13998	0.15350999999999998	0.41723999999999994	-0.19085	0.56265	-0.29896999999999996	0.16953	0.038133	0.19743	0.32643	0.033684	0.39541	1.1312	-0.66699	0.045857	0.72537	0.32159	-0.1485	-0.07209	-0.25489	-0.068098	0.45068	-0.11242	-0.35499	0.11207	-0.10602	-0.46088	-0.067814	0.006653	-0.1054	0.097968	0.059142999999999994	-0.6737	0.12462999999999999	0.2948	0.12924000000000002	-0.16419	-0.083561	0.28267	-0.40701	-0.54701	-0.17302	0.11753	-0.37651	-0.65122	-0.3641	0.10285	-0.34323000000000004	-0.081801	-0.0021952	-0.28397	-0.096572	0.17482	0.31648000000000004	0.13324	-0.52777	-0.23605	-0.20298	0.11867	0.091088	-0.40776	0.25436	-0.038363	-0.33103	-0.41755	0.055920000000000004	-0.021781000000000002	0.050102999999999995	0.31171	0.38025	0.28173000000000004	0.40502	-0.10497999999999999	-0.57587	-0.16959000000000002	-0.37571	-0.16583	-0.42918	-0.07083400000000001	-0.38401	-0.23790999999999998	-0.42557	0.55023	-0.075389	0.14289000000000002	0.46925	0.35449	0.39143	0.58149	-0.18899000000000002	0.7392	0.55166	-0.013746000000000001	0.57924	0.027372000000000004	-0.43758	0.7507199999999999	-0.68908	-0.034987	-0.23379	-0.49778	0.28602	-0.13022	-0.36639	0.1269	0.16492	-0.13071	0.10126	-0.26228	-0.13848	-0.21450999999999998	-0.2426	-0.28622	0.4956100000000001	-0.18066	0.078779	0.38754	-0.072599	-0.32141	0.24983000000000002	0.066164	0.5143399999999999
preliterate	10.0	3.0	5.0	4.0	2.0	3.0	1.5	1.5	3.5	8.5	7.7	1.5	152458.0	79538.0	1985.663	2011.71	2013.0	1832.0	2019.0	9137.0	22021.0	47485.0	ADJ	478000	657379	-0.54632	-0.52652	0.3103	-0.20986	0.34337	-0.15595	0.094184	0.60938	-0.07732	-1.2686	0.94419	-0.68801	0.017185	0.14753	0.74661	0.09616799999999999	0.095069	-1.6213	0.7759199999999999	-0.10654000000000001	-0.046409	-0.24333000000000002	-0.25629	0.20410999999999999	0.2354300000000001	-0.29191999999999996	0.53469	0.47229	-0.022473	-0.33107	0.39955999999999997	-0.8846799999999999	0.17409000000000002	-0.69991	-0.30691	0.45238999999999996	-0.38016	0.37553000000000003	0.14654	0.59707	0.10117999999999999	-0.081791	-0.84211	-0.050246	0.3221	-0.35075	0.55245	-0.050394	-0.0020202	-0.029219	-0.26519000000000004	-0.11148	-0.71228	-0.010817	0.091905	0.11460999999999999	-0.021813	-0.5582600000000001	0.20395	0.49503	-0.41515	-0.17015	0.19674	0.22739	-0.44806	-0.4498	-0.28614	-0.1782	0.6681	-0.25346	-0.40210999999999997	-0.67688	-0.40557	0.0023993	0.4305	-0.43915	-0.51356	0.40454	-0.22905999999999999	-0.041694999999999996	-0.0061264	-0.026288	-0.5221899999999999	-0.15673	-0.39799999999999996	-0.22175999999999998	0.30696999999999997	-0.52784	-0.28057	0.46168000000000003	-0.26406999999999997	0.079964	-0.16998	0.35594000000000003	-0.42633000000000004	0.6954600000000001	0.41253	0.10257999999999999	0.48826	0.10585	0.58211	-0.16817000000000001	-0.10545999999999996	0.52266	0.00074875	-2.131	-0.1118	-0.41866000000000003	0.21661999999999998	0.38486	0.38436	-0.18687	-0.59411	-0.19896	-0.51454	0.35933000000000004	0.41557	0.5935699999999999	-0.26391	-0.14046	0.21952	-0.46601000000000004	0.094303	0.42541	0.3258	0.5847	0.50395	0.18657	0.19449	-0.37754	0.86374	-0.053546	-0.42631	0.10101	-0.6803899999999999	0.28876	0.51353	-0.53267	-0.57817	-0.28302	0.79425	-0.797	0.12646	0.088025	-0.37709000000000004	-0.44483	0.10832	-0.62305	-0.49796999999999997	0.24245999999999998	-0.48608	-0.37987	-0.54588	0.23178	-0.37781	0.34138	0.54943	0.13255	1.0826	0.27255999999999997	-0.31137	-0.49526000000000003	0.2038	-0.009167	0.49223	0.17521	-0.12082999999999999	0.66989	0.040289	-0.85498	-0.3006	0.28663	0.51844	0.3331	0.074423	-0.33334	-0.38378	-0.93839	-0.14135999999999999	-0.18694000000000002	0.83525	0.11535	0.30489	-0.16639	-0.41493	-0.2111	0.16852	-0.10413	0.081536	-0.21248000000000009	-0.12365999999999999	0.22944	-0.4558100000000001	0.49892	-0.20756999999999998	0.42193	-0.33552	-0.7420899999999999	0.041076999999999995	-0.38095999999999997	0.15957000000000002	0.6864399999999999	-0.019634	0.029229	-0.25037	0.20806	0.060052999999999995	0.17817	0.43465	-0.10912000000000001	0.2965	0.3185	-0.43828	-0.24954	-0.40285	-0.78993	0.7334	-0.13142	0.81913	-0.29447	0.29029	-0.33518000000000003	0.42778	-0.56289	-0.094681	0.44161999999999996	-0.40781	-0.032645	0.19987	-0.9395899999999999	-0.32676	-0.18197	0.4369	0.31526	-0.22805999999999998	-0.25855	0.0029886999999999995	0.63634	0.014534	-0.84203	-0.37484	-0.041201999999999996	1.1016	-0.13683	0.6613899999999999	-0.00055652	-0.44054	-0.80252	0.33344	0.085957	0.18026	-0.35474	-0.54038	0.44614	0.11985	0.06962	0.14767	-0.38065	0.15148	0.25687	-0.31135	-0.052799	-0.33979000000000004	-0.28658	0.18781	0.15320999999999999	-0.30476	0.23506	-0.43868999999999997	0.1706	-0.78728	-0.09031499999999999	-0.28598	0.26099	-0.12846	-0.045406	-0.9417200000000001	0.30693000000000004	-0.32029	-1.0998	-0.67893	-0.064929	-0.6117600000000001	-0.27144	-0.27221999999999996	0.089305	0.20369	-0.55805	0.030435000000000007	0.32015	-0.29866	0.28299	-0.066439	0.41589	0.080188	0.69718	-0.063945	0.50668	-0.071088	0.13222
lucre	10.0	4.0	7.0	6.0	7.5	8.0	9.0	4.0	2.0	3.5	1.5	0.5	471680.0	312649.0	1917.992	1987.499	2008.0	1505.0	2019.0	23055.0	45116.0	86750.0	ADJ	9090000	166974	0.19399999999999998	-0.4136	0.8244600000000001	-0.28105	-0.27494	0.14958	-0.073646	0.48728999999999995	-0.55035	-0.17321	0.24955	-0.017612	0.06802000000000001	-0.16779000000000002	0.23723000000000002	-0.028317000000000002	-0.24736999999999998	-1.0943	0.4229100000000001	0.57195	-0.08651299999999999	0.070255	-0.35561	0.16689	0.22905999999999999	-0.07445399999999999	0.39208000000000004	0.32688	0.36484	-0.045679000000000004	0.43353	-0.76183	-0.19692	0.20733000000000001	-0.19914	-0.25895	-0.33354	-0.22646999999999998	-0.5458	0.47748	-0.17448	0.5099	0.3645	-0.56282	-0.035612	0.11500999999999999	0.40826	0.1086	0.16267	-0.010511	0.35244000000000003	0.5898800000000001	0.051995000000000006	-0.11475999999999999	0.63068	-0.013500999999999999	0.10547999999999999	0.34897	-0.22305	-0.24846	0.3569	-0.09851	0.095472	-0.52286	-0.061891999999999996	0.086595	0.5352600000000001	0.082852	0.31166	-0.20649	0.043811	0.098867	-0.35519	-0.58006	-0.46318000000000004	-0.095862	0.30607	0.047138	0.073614	0.15892	-0.10347	-0.027533	-0.018882	-0.25005	-0.56411	0.26047	0.9704299999999999	-0.22619	-0.18917	0.57985	0.37396	-0.11615999999999999	-0.18637	0.10865999999999999	0.11437	0.6081300000000001	-0.59048	-0.16192	-0.28244	0.072314	-0.26669	-0.06943099999999999	-0.27637	0.0077813000000000005	0.4833	-1.7004	-0.25874	0.69401	-0.38682	-0.037425	-0.18331	0.056480999999999996	0.12168	0.18711	-0.005194399999999999	0.15892	0.33596	-0.7671600000000001	0.51027	0.10192000000000001	-0.19208	0.09580599999999999	-0.18274	0.7850699999999999	-0.072134	-0.4180100000000001	-0.46007	-0.14652	0.14407999999999999	0.18011	0.25943	0.46915	0.39676999999999996	-0.22789	0.14046	-0.42891999999999997	0.19976	-0.43996	-0.45307	-0.37004000000000004	-0.050545	-0.014768	0.065415	-0.003966300000000001	-0.37019	-0.15392999999999998	0.36699	0.41785	0.047606	0.25918	0.5223899999999999	-0.20999	-0.083091	-0.34463	-0.055497000000000005	-0.055336	-0.58557	-0.28085	-0.053886	-0.25729	-0.034481	0.03698	0.23123000000000002	0.43	0.4255100000000001	0.092737	0.31963	-0.19197999999999998	0.27825	0.10148	-0.31087	-0.5429	0.8546299999999999	-0.13094	0.17613	0.52331	-0.53963	-0.39187	-0.084611	0.27299	0.5768300000000001	-0.44018	0.45497	-0.099611	-0.49141999999999997	0.22596999999999998	-0.30204000000000003	-0.25205	-0.07637100000000001	-0.31083	0.011784000000000001	-0.12815	0.84206	-0.30049000000000003	0.24763000000000002	-0.20037	0.37327	0.48721000000000003	0.66955	-0.10829000000000001	-0.057863	0.26279	0.18507	-0.28004	-0.50761	-0.2924	0.27453	-0.16404000000000002	0.19722	-0.33618000000000003	0.0032681	0.020897	-0.4159100000000001	0.020992	0.098869	-0.44146	-0.20699	-0.19939	-0.024249	0.20518000000000008	-0.26997	-0.0075715	-0.37883	-0.35383000000000003	-0.43956999999999996	-0.73869	-0.41222	0.35925	-0.52927	-0.18004	0.17344	-0.11595	-0.48533000000000004	-0.28576999999999997	0.0055582999999999995	-0.28658	0.031352	0.014513999999999999	-0.5204	0.00043572	0.30003	-0.081473	-0.33253	0.075751	0.29811	-0.75648	-0.7105600000000001	-0.36077	0.17609	0.41495	-0.17289000000000002	-0.07388600000000001	0.56875	-0.48407	0.13302999999999998	0.37403000000000003	0.31203000000000003	-0.51531	0.19349	0.16852	-0.43293000000000004	0.24336	0.089433	0.85761	0.56239	0.52393	0.28635	0.0023704	-0.15039	-0.048416	0.097951	-0.33537	-0.282	-0.1876	0.13928	0.15904000000000001	0.11010999999999999	-0.049628	-0.23224	-0.2769	0.1014	-0.055792999999999995	0.38163	0.30451	0.24958000000000002	-0.15646	0.34181	-0.16379000000000002	0.11227999999999999	0.21886999999999998	-0.14645999999999998	-0.2776	-0.13851	0.34471999999999997	0.19763	0.17899	-0.065163	0.017374	-0.59813	0.19949
lorry	10.0	10.0	10.0	10.0	10.0	10.0	9.0	9.0	0.3	3.7	1.0	0.1	2202963.0	547691.0	1973.188	2013.223	2013.0	1505.0	2019.0	191810.0	414216.0	679294.0	NOUN	57500000	54172	0.77098	0.30922	0.22776	0.15723	0.11834000000000001	0.29012	-0.31285	-0.66837	0.027688	0.5727	-0.43838	0.42799	-0.051095	0.26702	-0.80771	-0.31686	0.043419	0.038045999999999996	0.59067	-0.35484	-0.1393	-0.27831	0.29673	0.71814	0.48736999999999997	-0.008178399999999999	0.38072	-0.10274000000000001	0.2743	-0.17897000000000002	-0.019391	-0.31339	-0.71265	0.40615999999999997	-0.44506	0.25437	0.19129000000000002	0.20656	0.11529	0.4562600000000001	0.31959	-0.89425	-0.22755999999999998	0.62827	-0.10569	-0.35115	0.049968	-0.37039	-0.087112	0.53227	0.20758000000000001	-0.19188	0.50852	0.67918	0.15200999999999998	0.31623	-0.32455	-0.22401	-0.33086	-0.31409000000000004	-0.24893	-0.37414000000000003	0.44233	0.18786	0.056557	0.3133	-0.056228999999999994	-0.28368000000000004	-0.22668000000000002	0.6816	-0.5666399999999999	-0.43051999999999996	0.4895	0.24971999999999997	-0.065416	-0.57515	0.23673000000000002	-0.14424	0.26277	0.14125	0.54338	0.68594	0.40771	0.051672	0.30955	0.11915999999999999	0.90697	0.4034	-0.32101999999999997	0.079217	-0.33962	0.078908	0.49975	-0.40585	-0.41844	0.15265	-0.046202999999999994	0.53451	-0.18783	0.05450599999999999	-0.5321100000000001	-0.19525	0.45633999999999997	-0.24816	-0.49646	-1.4276	-0.17923	0.6199899999999999	0.15754	0.06735	-0.30944	-0.64567	0.25545	-0.14906	0.40865999999999997	-0.50341	0.10564000000000001	0.51125	0.10232999999999999	-0.015263999999999996	-0.15654	-0.14889000000000002	0.27658	-0.74552	-0.37609000000000004	-0.025199	0.16374	-0.3709	-0.71273	0.42255	0.15639	-0.14093	0.36091	0.35949000000000003	0.028655	-0.42028999999999994	0.16883	-0.10584	-0.14094	-0.15385	-1.0231	-0.67661	0.077428	-0.16608	0.066778	-0.12275	-0.51741	-0.47763999999999995	0.45123	0.4330600000000001	-0.36417	0.41741999999999996	-0.028055	-0.16162	0.31053000000000003	-0.36512	0.18754	0.53942	0.34888	0.054304	-0.44719	-0.030499000000000002	-0.08076599999999999	0.63615	0.25808000000000003	0.059032000000000015	-0.093943	0.006249	-0.051599	0.32439	0.034455	-0.026829000000000002	-0.56015	-0.22474	0.098732	-0.15123	-0.17075	0.30724	0.50541	0.11245999999999999	-0.45478999999999997	0.4659	0.059979	0.038676	-0.36967	-0.3109	-0.27371	-0.38687	0.34476	-0.18542999999999998	0.062313	0.20633	0.70345	-0.039751999999999996	0.15837	-0.50083	0.65627	0.014547	0.10735	-0.68817	-0.11245999999999999	0.15402000000000002	0.28309	-0.41026	-0.035626	0.082208	-0.40038	0.30724	0.33284	-0.35481	0.57565	0.00057762	-0.09923799999999999	0.8481799999999999	0.74903	-0.39916999999999997	-0.62862	0.31909	-0.11185	0.13627	0.44606999999999997	0.26805999999999996	0.58155	-0.062318	-0.070596	0.16091	-0.23525	0.21595999999999999	-0.62217	-0.29772	-0.26796	0.14060999999999998	-0.39694	-0.25426	0.47623999999999994	-0.010711	0.41773999999999994	0.82095	0.20204	0.18332	0.21194000000000002	0.36929	0.037405	-0.37205	-0.31963	-0.05364	0.12528	-0.30238000000000004	0.087765	-0.24894000000000002	-0.22981	-0.25369	0.14251	-0.44156999999999996	-0.39105999999999996	-0.099366	-0.0028585999999999998	-0.027166000000000003	-0.24866999999999997	-0.12830999999999998	0.11834000000000001	0.7017399999999999	0.045739999999999996	-0.068231	0.54852	0.22979000000000002	0.32796	0.26366	-0.32748	-0.47248	0.70917	0.2009	0.10037	0.073862	0.0035124	0.34199	0.30419	0.39993	0.7500600000000001	0.061966	-0.13658	-0.040737999999999996	-0.091124	0.32688	0.4245100000000001	-0.078454	-0.14326	-0.45685	-0.070786	-0.09904	-0.18547	-0.65608	1.1024	-0.55718	0.13825	-0.083208	0.6048	0.13096	-0.032519	-0.082433
averted	5.0	2.0	2.5	3.5	6.0	3.0	2.0	4.5	0.1	4.5	2.0	2.5	3556056.0	1987533.0	1952.931	2013.778	2014.0	1478.0	2019.0	302736.0	627600.0	1036523.0	VERB	51100000	50358	-0.38454	-0.59044	-0.0945	0.2892	-0.66478	-0.44448999999999994	-0.6957899999999999	0.69958	-0.20588	1.5544	-0.059795000000000015	0.06261900000000001	0.37135999999999997	-0.031263	-0.047057	-0.080468	0.036461	-0.7190300000000001	-0.23439000000000002	0.28442	-0.7911600000000001	-0.09188500000000001	-0.13388	-0.093179	-0.023278	-0.38182	0.3155	0.11052000000000001	-0.48363999999999996	-0.25618	-0.48173	-0.44968	-0.22294	-0.024844	0.010672	0.085162	0.19812000000000002	0.37631	0.072661	0.23092	0.5463100000000001	-0.29775	0.11130999999999999	0.11600999999999999	0.069161	-0.19727999999999998	-0.6702100000000001	0.19	0.26563000000000003	-0.3315	0.55467	-0.077021	-0.10653	-0.21585	-0.23624	0.13174	-0.024474	0.28137	0.10782	-0.17734	-0.33802	-0.26981	-0.29074	-0.64095	0.14314000000000002	0.57507	-0.38161	-0.37644	0.15783	-0.0051473	1.1258	-0.027999	-0.29594000000000004	0.31976	0.48158999999999996	-0.73297	0.25674	-0.2927	-0.12427	0.47544	-0.15725999999999998	0.20399	-0.19153	0.33509	0.15489	-0.23658	0.6804899999999999	-0.52264	-0.10705999999999999	0.35925999999999997	0.25486	0.13191	-0.31936	0.43746	-0.79981	-0.090989	0.08897200000000001	-0.020336	0.38421	0.24384	-0.21731	0.4871	-0.45866	0.060615999999999996	-0.079137	-1.4703	-0.4224100000000001	0.23745	-0.64766	-0.040505	-0.5548	0.09894700000000001	-0.19689	0.30141	-0.49851999999999996	0.020772	-0.090879	0.34543	-0.16169	-0.21265	-0.28168000000000004	-0.21656	0.17234000000000002	-0.085324	-0.76435	0.048362999999999996	0.18655	-0.030376999999999998	-0.43041999999999997	-0.11830999999999996	-0.0047393999999999995	-0.14752	0.12390999999999999	0.33665	0.087973	0.15147	-0.11788	-0.5289699999999999	-0.52063	0.22329000000000002	-0.010556999999999999	0.31153000000000003	0.10038	0.26361	0.22837	0.22235	-0.60036	0.11963	0.043302	0.60543	-0.29791999999999996	0.034219	-0.010461	0.16137	0.51623	-0.30065	0.058052	0.18220999999999998	0.38316	-0.066875	-0.09365	-0.0069145	0.10057	0.090235	-0.13881	-0.10428	-0.06314700000000001	0.10899	-0.6925	0.23189	-0.11133	0.2136	-0.12667	0.0067786999999999995	-0.13049000000000002	-0.34151	-0.10980999999999999	-0.13838	-0.051129	-0.50983	-0.43381000000000003	-0.4237800000000001	-0.20129	0.017405	-0.25353000000000003	-0.44385	0.3292	-0.28062	-0.07384600000000001	0.27794	-0.082023	-0.053087	-0.15688	0.14964	-0.49162	-0.65184	-0.30517	-0.050769999999999996	0.14474	0.24923	-0.024131	0.007013800000000001	-0.36646	0.023066	-0.40531	-0.30419	-0.07114	0.001374	0.25077	0.016978999999999998	0.40357	-0.39993	-0.09916599999999999	0.21859	0.019191999999999997	-0.20389000000000002	-0.39921	-0.055629	0.17260999999999999	-0.12095999999999996	-0.068424	-0.13712	-0.303	0.026126999999999997	-0.32132	-0.51347	-0.09985	-0.026751	-0.066599	-0.28531999999999996	0.7601	0.29924	0.50632	-0.24394000000000002	-0.082247	0.2195	0.0046801	-0.16055	-0.035054	-1.0332	0.11427000000000001	-0.1733	0.21821999999999997	-0.029151	-0.35799000000000003	0.18491	0.27418000000000003	0.2756	0.6229600000000001	-0.17338	-0.29294000000000003	-0.12506	0.1548	0.38266	-0.39838	-0.46095	-0.4126	0.34517	-0.05793300000000001	0.51788	-0.2395	0.42625	-0.0075337	0.20551999999999998	-0.09197999999999999	-0.015948	0.1959	0.26744	-0.90454	-0.12095999999999996	0.37963	0.24579	0.01395	-0.035599	-0.13742000000000001	0.40795	0.36932	0.34713	0.035001	0.14845	0.20146	-0.24916999999999997	0.19408	-0.13574	0.51986	0.23021	0.025067	0.43191	-0.392	0.065885	-0.082928	0.27771	0.29961	0.24958000000000002	0.14259000000000002	0.17198	-0.026913999999999997	-0.09403099999999999	-0.0062381	-0.027852
flyout	10.0	3.8	5.0	7.5	6.7	7.0	4.5	0.6	5.0	3.0	2.0	2.0	64609.0	7585.0	2006.515	2010.231	2010.0	1715.0	2019.0	6845.0	28719.0	53168.0	NOUN	15400000	188287	0.4324	-0.6630199999999999	0.29746	0.64913	0.405	0.092477	0.9633700000000001	0.35763	-0.054685000000000004	-0.77405	-0.052721000000000004	0.10361	-0.068151	0.2084300000000001	0.42398	-0.1636	0.6310899999999999	-0.022949	0.32294	-0.34965	-0.40859	0.092682	-0.032402	0.0094711	0.52884	0.059322	0.47606000000000004	0.7167399999999999	-0.12827	-0.8072600000000001	0.29602	-0.65062	0.29685	-0.065948	0.40705	-0.77525	-0.27781	-0.50348	-0.79271	0.080515	-0.71586	-0.34635	-0.53838	0.43985	0.60835	-0.23874	-0.4243	0.39276	0.40448	0.0022102	-0.0017565	0.55542	0.26371	0.72283	-0.22261999999999998	-0.35578000000000004	0.07397100000000001	-0.42965	-0.23315	-1.2859	-0.24715	0.60821	0.38431	0.71601	0.5249699999999999	-0.18586	-0.40275	0.23761	0.008572100000000001	-0.3384	0.54151	0.22960999999999998	-0.1041	-0.32577	0.33642	-0.9838399999999999	-0.28684	-0.3975	0.094052	-0.78332	-0.20115	0.33118000000000003	0.047386000000000005	-0.72063	0.07395800000000001	0.74266	0.33452	-0.19287	-0.041746	0.068797	0.7532800000000001	0.36443000000000003	0.15255	-0.18148	-0.35155	0.37638	0.34615999999999997	0.97415	0.37966	0.22208000000000008	-0.20495	0.12596	-0.91001	-0.048549	-0.15492	-1.1203	0.23521999999999998	1.0205	0.66409	-0.45783999999999997	-0.33316	0.13471	-0.19947	0.12555	0.30316	1.0238	-0.11567000000000001	-0.010987	-0.24268	0.38924000000000003	-0.58599	0.55302	0.24486	0.6322399999999999	0.36580999999999997	-0.30341	-0.24775	-0.96849	0.20629	-0.033683	-0.086823	0.49953000000000003	-0.010787999999999999	0.24538000000000001	0.65791	-0.6732899999999999	0.8547799999999999	-0.18489	0.15512	-0.6685399999999999	-0.56734	0.81284	-0.7809999999999999	0.47907	0.15309	0.48331	0.33655999999999997	-0.024008	-0.60697	0.04504	-0.28002	-0.74674	0.29736	0.2342	0.086448	0.32685	-0.12220999999999999	0.7086600000000001	-0.10519	-0.035956	0.010417000000000001	-0.35903	-0.010047	-0.55093	0.31132	0.063498	-0.068314	0.36372	-0.10027	0.24341	-0.23401	0.4879	-0.5906600000000001	0.23978000000000002	0.83683	0.484	-0.16434	-0.64248	-0.16810999999999998	-0.4108100000000001	0.17003	-0.55678	-0.31296999999999997	-0.014649	0.006887899999999999	-0.70358	0.62527	-0.44953999999999994	-0.36106	-0.22311	-0.035019	0.71963	0.27363000000000004	-0.77745	0.6417	0.2037	-0.19222	0.79796	0.3759	0.37490999999999997	-0.56008	0.048235	-0.56555	0.05922	-0.10096000000000001	0.09724400000000001	-0.24231	0.21309	-0.067862	-0.42575	0.00048453	0.17151	0.06325900000000001	0.15925999999999998	-0.22229000000000002	-0.52503	0.52536	0.15794	-0.33721	0.16882	0.24802	0.11057	0.62959	0.13348	0.50021	-0.20484000000000002	-0.48081999999999997	-0.71405	-0.36877	0.33397	-0.27691	0.30267	0.61682	0.39721	0.45023	-0.15006	-0.015743	0.42927	0.39377	-0.11465999999999996	0.36325999999999997	-0.15879000000000001	0.10893	0.36162	0.5534899999999999	-0.33975	-0.67532	0.78923	0.053604	0.11037999999999999	-0.18552000000000002	-0.077599	0.025688	0.6833199999999999	0.54315	-0.50213	0.008562899999999998	0.29619	-0.021948	-0.19657	0.2082	-0.3147	1.0228	-0.43681000000000003	0.7198	-0.056537000000000004	0.49299	-0.12279000000000001	0.37601999999999997	0.1855	-0.33755999999999997	-0.7785	0.98949	0.053051	-0.046099	-0.7094699999999999	0.35095	-0.34036	0.74122	-0.24067	0.13395	0.20014	-0.16688	-0.08089400000000001	0.50264	0.15184	-0.72005	0.16637000000000002	0.15369000000000002	0.13287000000000002	0.8154100000000001	0.8893700000000001	0.32866999999999996	0.16211	0.14778	-0.64627	0.43675	0.36351	0.38752	0.0094784
